index,date,epoch_time,major,minor,accuracy,rssi,proximity
162,20170113_172643,1484296003.57332,1,14,3.87415514830679,-87,Far
163,20170113_172644,1484296004.57403,1,14,3.8149707356238,-87,Far
164,20170113_172645,1484296005.57473,1,14,3.76935349504178,-87,Far
165,20170113_172646,1484296006.57710,1,14,3.7336814709354,-87,Far
166,20170113_172647,1484296007.57511,1,14,3.70551593051743,-87,Far
167,20170113_172648,1484296008.57506,1,14,3.68318516391134,-87,Far
168,20170113_172649,1484296009.57397,1,14,3.75516993370174,-88,Far
169,20170113_172650,1484296010.57593,1,14,3.900144618693,-89,Far
170,20170113_172651,1484296011.57321,1,14,3.93442794560703,-88,Far
171,20170113_172652,1484296012.57675,1,14,3.75823183210713,-86,Far
172,20170113_172653,1484296013.57369,1,14,3.62647455136616,-86,Far
173,20170113_172654,1484296014.57369,1,14,3.42488079872306,-85,Far
174,20170113_172655,1484296015.57499,1,14,3.45687606467716,-87,Far
